Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
133	527	0	1.51575962	304.809673	304.149112	303.164864	304.809673	1.64480961	0.294571022	0	17.9	0	0	3
134	530	0	1.52715631	304.827327	304.186896	303.228328	304.827327	1.59899821	0.294571022	0	18.4	0	0	3
135	533	0	1.538553	304.844561	304.223628	303.288767	304.844561	1.55579404	0.294571022	0	18.9	0	0	3
136	536	0	1.54994969	304.862071	304.259385	303.349299	304.862071	1.51277229	0.294571022	0	19.4	0	0	3
137	539	0	1.56134638	304.879865	304.294171	303.407598	304.879865	1.4722673	0.294571022	0	20	0	0	3
138	543	0	1.57274307	304.897308	304.328028	303.46558	304.897308	1.43172831	0.294571022	0	20.5	0	0	3
139	546	0	1.58413975	304.916007	304.360992	303.521304	304.916007	1.39470345	0.294571022	0	21.1	0	0	3
140	549	0	1.59553644	304.934019	304.393099	303.576957	304.934019	1.35706194	0.294571022	0	21.7	0	0	3
141	552	0	1.60693313	304.951542	304.42434	303.629852	304.951542	1.32169057	0.294571022	0	22.2	0	0	3
142	555	0	1.61832982	304.968776	304.45477	303.681901	304.968776	1.28687528	0.294571022	0	22.8	0	0	3
143	558	0	1.62972651	304.9857	304.484402	303.732074	304.9857	1.25362521	0.294571022	0	23.4	0	0	3
144	561	0	1.6411232	305.001076	304.513243	303.781909	305.001076	1.21916773	0.294571022	0	24.1	0	0	3
145	564	0	1.65251989	305.017083	304.541315	303.830199	305.017083	1.18688377	0.294571022	0	24.8	0	0	3
146	567	0	1.66391658	305.031149	304.568609	303.878819	305.031149	1.15232908	0.294571022	0	25.5	0	0	3
147	570	0	1.67531327	305.044437	304.5951	303.925596	305.044437	1.11884064	0.294571022	0	26.3	0	0	3
148	574	0	1.68670995	305.056922	304.620812	303.97207	305.056922	1.08485153	0.294571022	0	27.1	0	0	3
149	577	0	1.69810664	305.069157	304.645746	304.016848	305.069157	1.05230823	0.294571022	0	27.9	0	0	3
150	580	0	1.70950333	305.080094	304.669911	304.061205	305.080094	1.0188891	0.294571022	0	28.9	0	0	3
151	583	0	1.72090002	305.09166	304.69333	304.103627	305.09166	0.988033353	0.294571022	0	29.8	0	0	3
152	586	0	1.73229671	305.101799	304.716016	304.145781	305.101799	0.95601829	0.294571022	0	30.8	0	0	3
153	589	0	1.7436934	305.111104	304.737955	304.185484	305.111104	0.925619894	0.294571022	0	31.8	0	0	3
154	592	0	1.75509009	305.119807	304.75919	304.224327	305.119807	0.895480286	0.294571022	0	32.8	0	0	3
155	595	0	1.76648678	305.128651	304.779743	304.260949	305.128651	0.867701838	0.294571022	0	33.9	0	0	3
156	598	0	1.77788347	305.136778	304.799648	304.296534	305.136778	0.840244413	0.294571022	0	35	0	0	3
157	601	0	1.78928015	305.146281	304.81896	304.330101	305.146281	0.816180092	0.294571022	0	36	0	0	3
158	605	0	1.80067684	305.15398	304.837685	304.363553	305.15398	0.790426706	0.294571022	0	37.2	0	0	3
159	608	0	1.81207353	305.161662	304.855824	304.394678	305.161662	0.766983666	0.294571022	0	38.4	0	0	3
160	611	0	1.82347022	305.168844	304.873418	304.425722	305.168844	0.743122104	0.294571022	0	39.6	0	0	3
161	614	0	1.83486691	305.176168	304.890474	304.455009	305.176168	0.721158972	0.294571022	0	40.8	0	0	3
162	617	0	1.8462636	305.182382	304.907005	304.484187	305.182382	0.698195324	0.294571022	0	42.1	0	0	3
163	620	0	1.85766029	305.189671	304.923039	304.511254	305.189671	0.678416803	0.294571022	0	43.4	0	0	3
164	623	0	1.86905698	305.194921	304.938577	304.539357	305.194921	0.655564712	0.294571022	0	44.9	0	0	3
165	626	0	1.88045367	305.200805	304.95361	304.565146	305.200805	0.635658683	0.294571022	0	46.3	0	0	3
166	629	0	1.89185035	305.205809	304.96817	304.591164	305.205809	0.614644965	0.294571022	0	47.9	0	0	3
167	633	0	1.90324704	305.211374	304.982266	304.61562	305.211374	0.595753839	0.294571022	0	49.4	0	0	3
168	636	0	1.91464373	305.215564	304.995901	304.640454	305.215564	0.575110246	0.294571022	0	51.2	0	0	3
169	639	0	1.92604042	305.221401	305.009104	304.663407	305.221401	0.557994155	0.294571022	0	52.7	0	0	3
170	642	0	1.93743711	305.225922	305.021889	304.68716	305.225922	0.538762377	0.294571022	0	54.6	0	0	3
171	645	0	1.9488338	305.23089	305.034246	304.7093	305.23089	0.521589908	0.294571022	0	56.4	0	0	3
172	648	0	1.96023049	305.23637	305.046225	304.730902	305.23637	0.505468861	0.294571022	0	58.2	0	0	3
173	651	0	1.97162718	305.242377	305.057849	304.751726	305.242377	0.490650979	0.294571022	0	60	0	0	3
174	654	0	1.98302387	305.247603	305.069119	304.771976	305.247603	0.475626279	0.294571022	0	61.9	0	0	3
175	657	0	1.99442055	305.253853	305.080071	304.790684	305.253853	0.463168915	0.294571022	0	63.5	0	0	3
176	660	0	2.00581724	305.25893	305.090713	304.809673	305.25893	0.449257245	0.294571022	0	65.5	0	0	3
177	663	0	2.01721393	305.264056	305.10104	304.827327	305.264056	0.436729494	0.294571022	0	67.4	0	0	3
178	666	0	2.02861062	305.268998	305.111078	304.844561	305.268998	0.424436937	0.294571022	0	69.4	0	0	3
179	669	0	2.04000731	305.273917	305.120836	304.862071	305.273917	0.411846322	0.294571022	0	71.5	0	0	3
180	672	0	2.051404	305.27748	305.130277	304.879865	305.27748	0.397614867	0.294571022	0	74	0	0	3
181	676	0	2.06280069	305.281284	305.1394	304.897308	305.281284	0.383975456	0.294571022	0	76.7	0	0	3
182	679	0	2.07419738	305.283737	305.148183	304.916007	305.283737	0.367729375	0.294571022	0	80.1	0	0	3
183	682	0	2.08559407	305.28606	305.156593	304.934019	305.28606	0.352041304	0.294571022	0	83.6	0	0	3
184	685	0	2.09699075	305.287131	305.164618	304.951542	305.287131	0.335588622	0.294571022	0	87.7	0	0	3
185	688	0	2.10838744	305.289125	305.172291	304.968776	305.289125	0.320349503	0.294571022	0	91.9	0	0	3
186	691	0	2.11978413	305.289538	305.179581	304.9857	305.289538	0.303838139	0.294571022	0	96.9	0	0	3
187	694	0	2.13118082	305.291215	305.186524	305.001076	305.291215	0.290139113	0.294571022	0	100	0	0	3
